cusip,start_year,end_year,gaps,missing_years
90290N109,2015,2024,False,
90291W108,2024,2024,False,
902973304,1985,2024,False,
903002103,1991,2024,False,
90328M107,1995,2024,False,
903293405,1985,2018,False,
90331T107,1997,1999,False,
90333L201,1997,2020,False,
90334D109,1996,2000,False,
90337L108,1991,2024,False,
90341W108,1985,2012,False,
90353T100,2016,2024,False,
90354D104,2017,2024,False,
90355N101,2019,2024,False,
903731107,2021,2024,False,
90385V107,2002,2024,False,
903899102,2003,2024,False,
903914208,2000,2019,False,
90400D108,2011,2024,False,
90400P101,1998,2024,False,
904311107,2003,2021,False,
90459D108,1997,1999,False,
90466Y103,2019,2024,False,
904767704,1985,2024,False,
905400107,1999,2024,False,
907818108,1985,2024,False,
909214306,1985,2024,False,
90984P303,2000,2024,False,
909870107,1985,1998,False,
909907107,1985,2024,False,
909911109,1992,2024,False,
910047109,1985,2024,False,
910340108,1985,2024,False,
910571108,1991,2024,False,
91060H108,2022,2024,False,
910710102,2007,2024,False,
910873405,1998,2024,False,
911312106,1985,2024,False,
911363109,1997,2024,False,
911460103,1999,2024,False,
911549103,1985,2024,False,
911684108,1987,2024,False,
911805307,2002,2024,False,
911905503,1985,2004,False,
911920106,1985,1999,False,
911922102,1990,2024,False,
912008109,2013,2024,False,
912909108,1985,2024,False,
91307C102,1998,2024,False,
913201109,1998,2009,False,
91324P102,1985,2024,False,
913259107,1985,2024,False,
91325V108,2013,2024,False,
913290102,1999,2024,False,
91332U101,2018,2024,False,
91347P105,1991,2024,False,
913483103,1992,2024,False,
91359E105,1986,2024,False,
91359V107,1997,2024,False,
91381U200,2016,2024,False,
91388P105,2002,2024,False,
913903100,1985,2024,False,
915271100,1999,2024,False,
91529Y106,1985,2024,False,
91531W106,2016,2024,False,
91532F102,2021,2024,False,
91544A109,2013,2024,False,
91678A107,2022,2024,False,
91680M107,2017,2024,False,
91688F104,2016,2024,False,
91688R108,2004,2024,False,
916896103,2005,2006,False,
916931207,2021,2024,False,
91704F104,2012,2024,False,
91704K202,2020,2023,False,
91705J204,1997,2024,False,
917311805,1995,2000,False,
917313108,1998,2024,False,
91731P109,1985,2004,False,
917488108,1985,2024,False,
918090101,2018,2024,False,
91818X306,2016,2019,False,
918204108,1985,2017,False,
91822M502,1995,2024,False,
91823B109,2020,2024,False,
918284100,1985,2024,False,
91829B103,2009,2024,False,
918385204,2013,2024,False,
91851C201,1991,2024,False,
91854V206,2019,2024,False,
91864C107,2019,2024,False,
91879Q109,1986,1991,False,
918905209,1987,2024,False,
91912E105,1999,2024,False,
91913Y100,1985,2024,False,
919794107,1987,2024,False,
920253101,1985,2024,False,
92025Y103,2019,2024,False,
921659108,2004,2024,False,
922280102,2012,2024,False,
922417100,1990,2024,False,
92242T101,2012,2024,False,
92243A200,2017,2024,False,
92243G108,2018,2024,False,
92262D101,2017,2024,False,
92275P307,2002,2011,False,
92276F100,1998,2024,False,
92332V107,2019,2024,False,
92332W303,2018,2024,False,
92333E104,2022,2024,False,
92333F101,2021,2024,False,
92335X100,1999,2000,False,
92336G106,2002,2007,False,
923372106,2022,2024,False,
92337C203,2010,2024,False,
92337F107,2011,2024,False,
92337R101,2019,2024,False,
92337U302,2017,2024,False,
92338C103,2021,2024,False,
92340V107,2001,2024,False,
92343E102,1995,2024,False,
92343V104,1985,2024,False,
923451108,2012,2024,False,
92345Y106,2007,2024,False,
92346J108,2011,2024,False,
92346X206,1999,2024,False,
92347M100,2015,2024,False,
923725105,1994,2024,False,
92399S914,1997,2001,False,
925050106,2016,2024,False,
92511U102,2015,2024,False,
92511W108,2016,2024,False,
92532F100,1990,2024,False,
925335937,2002,2007,False,
92537N108,2018,2024,False,
92538J106,2018,2024,False,
925391104,1992,2004,False,
92539P101,2019,2024,False,
92540K109,2021,2024,False,
925492100,1985,1989,False,
925529208,1991,2000,False,
92552R406,2003,2024,False,
92556H206,1985,2024,False,
92556V106,2007,2024,False,
92557A101,2018,2024,False,
92561V208,2020,2024,False,
925652109,2017,2024,False,
925815102,1989,2024,False,
926400102,2020,2020,False,
92645B103,2015,2024,False,
92663R105,2015,2024,False,
92673K108,2020,2024,False,
92686J106,2013,2024,False,
92705T200,2003,2024,False,
92707Y108,2003,2024,False,
92719V100,2019,2024,False,
92731L304,2019,2024,False,
927426106,1999,2007,False,
92762J103,2016,2024,False,
92763W103,2010,2024,False,
92764N102,2017,2024,False,
92766K403,2017,2024,False,
92790C104,2016,2024,False,
927926303,1985,2024,False,
927959106,2013,2024,False,
928031103,2011,2024,False,
92823T207,1998,2024,False,
928251305,2019,2024,False,
928254101,2013,2024,False,
92827K301,1999,2024,False,
92828Q109,1989,2024,False,
928298108,1989,2024,False,
92829J203,2020,2024,False,
92835K103,2008,2024,False,
92835W107,1988,2024,False,
92837L109,2017,2024,False,
92838Y100,2019,2019,False,
92839U206,1998,2024,False,
92840M102,2001,2024,False,
92841M101,2007,2024,False,
92846Q107,2019,2024,False,
92847W103,2017,2024,False,
92852R403,2020,2024,False,
92852X103,2022,2024,False,
92854B109,2012,2024,False,
92854T100,2019,2024,False,
92859E207,2018,2024,False,
92864V509,2020,2024,False,
928661107,2011,2024,False,
928881101,2015,2024,False,
929033108,2018,2024,False,
929042109,1990,2024,False,
929089100,2011,2024,False,
92912P108,2011,2024,False,
92912X101,2010,2024,False,
92915B106,2013,2024,False,
929160109,1985,2024,False,
92918V307,2018,2023,False,
92919F103,2019,2024,False,
92921W300,2010,2024,False,
92922P106,2002,2024,False,
929328102,1986,2024,False,
92936U109,1995,2024,False,
92937A102,1985,2024,False,
92939U106,1985,2024,False,
92941V308,2013,2024,False,
92942W107,2020,2024,False,
929566107,1990,2024,False,
92971A109,2019,2024,False,
929740108,1994,2024,False,
92999Z938,1996,2003,False,
93042P109,2021,2024,False,
93148P102,2008,2024,False,
93317Q105,2000,2014,False,
93403J106,2018,2024,False,
934390402,1985,2011,False,
934423104,2003,2024,False,
93627C101,2015,2024,False,
938862208,2002,2006,False,
939322103,1985,2007,False,
93964W405,2012,2020,False,
939653101,1985,2024,False,
940610108,1985,2024,False,
94106B101,1996,2024,False,
94106L109,1987,2024,False,
94106P209,1994,1999,False,
94132V105,2019,2024,False,
941848103,1994,2024,False,
94188P101,2006,2024,False,
942622200,1988,2024,False,
942749102,2000,2024,False,
94419L101,2012,2024,False,
946760105,1994,2024,False,
946784105,2022,2024,False,
94724R108,2019,2024,False,
94767P209,1998,2007,False,
94769A101,1992,2001,False,
947890109,1986,2024,False,
94845U105,2022,2024,False,
94845V103,1997,2000,False,
948462106,1985,1985,False,
948596101,2012,2024,False,
948774104,1988,2003,False,
948849104,1985,2024,False,
949503106,2022,2024,False,
949702104,1986,2007,False,
949746101,1985,2024,False,
94987C103,2007,2024,False,
95040Q104,1985,2024,False,
95058W100,1993,2024,False,
950755108,1994,2024,False,
95075A107,2019,2024,False,
950810101,1985,2024,False,
95082P105,1997,2024,False,
950915108,2022,2024,False,
95123P106,2002,2024,False,
952845105,1986,2024,False,
955306105,1985,2024,False,
955465109,1989,1992,False,
957090103,1985,2024,False,
957638109,2003,2024,False,
957664105,2002,2024,False,
95766A101,2009,2024,False,
95766Q106,2004,2024,False,
95766R104,2004,2024,False,
95766T100,1985,2024,False,
95768B107,2010,2024,False,
95790A101,2009,2024,False,
95790B109,2010,2024,False,
95790C107,2009,2024,False,
958043408,1985,1993,False,
95805V108,2006,2024,False,
958435109,1992,2024,False,
958669103,2010,2024,False,
958892101,1999,2024,False,
959802109,2004,2024,False,
960413102,2002,2024,False,
960417103,2012,2024,False,
960878106,1985,2017,False,
960908507,2011,2024,False,
961238102,1992,2003,False,
96145W103,2022,2024,False,
961684206,1987,2024,False,
961765104,2000,2024,False,
961881208,2021,2023,False,
961884202,2020,2024,False,
96208T104,2003,2024,False,
962149100,1985,2024,False,
962166104,1985,2024,False,
962879102,2005,2024,False,
963025820,2010,2024,False,
96327X200,2012,2024,False,
96328L205,2019,2024,False,
963320106,1985,2024,False,
96445P105,2002,2011,False,
96524V106,2012,2024,False,
966084204,2008,2024,False,
96758W101,2015,2024,False,
967590209,1996,2024,False,
96812F102,2022,2024,False,
969136100,1993,2024,False,
96924N100,2005,2024,False,
969457100,1985,2024,False,
970646105,1995,2024,False,
971378104,2017,2024,False,
97382A309,2004,2019,False,
97382D600,1994,2024,False,
973921109,2022,2023,False,
974155103,2013,2024,False,
974250102,1992,2024,False,
975515107,1995,2000,False,
97650W108,1998,2024,False,
97652H109,1993,1998,False,
97717P104,1990,2024,False,
97727L408,2017,2024,False,
978097103,1985,2024,False,
980228308,2015,2024,False,
981064108,2001,2024,False,
98138H101,2010,2010,False,
98138J404,2013,2024,False,
98139A105,2012,2024,False,
98139Q308,2019,2024,False,
98141A101,1990,1999,False,
981475106,2002,2024,False,
981579105,2000,2007,False,
981907108,1990,1999,False,
98212N107,2017,2024,False,
98262P101,2000,2024,False,
98311A105,2015,2024,False,
983134107,2000,2024,False,
98370X103,2021,2024,False,
98372W202,2016,2024,False,
983793100,2002,2024,False,
98379L100,2011,2024,False,
9837FR209,2020,2024,False,
98386D307,2003,2023,False,
98389B100,1985,2024,False,
98400H102,2013,2024,False,
98400M200,2012,2023,False,
98400T106,2017,2024,False,
98400V101,2022,2024,False,
984015602,2014,2024,False,
984017103,2013,2024,False,
98401F105,2012,2024,False,
98413B100,1997,1999,False,
98416J118,2003,2017,False,
98417K106,1995,2010,False,
98417P204,2005,2024,False,
98419E108,2012,2024,False,
98419J206,1985,2024,False,
98419M100,2009,2024,False,
98420N105,2012,2024,False,
98420P308,2010,2024,False,
98420Q306,2018,2024,False,
98420U802,2012,2024,False,
98421M106,1985,2024,False,
98422D105,2018,2024,False,
98422E103,2016,2024,False,
98422T100,2019,2024,False,
98422X101,2019,2024,False,
98423B306,2020,2024,False,
98423F109,2019,2024,False,
98423J101,2019,2024,False,
98423K405,2012,2024,False,
98423X209,2020,2023,False,
984241109,2016,2024,False,
984245100,1992,2024,False,
98459U103,2018,2024,False,
985194208,2018,2024,False,
985817105,2009,2024,False,
98585L100,2013,2024,False,
98585X104,2015,2024,False,
987184108,1985,2024,False,
98740Y302,2020,2024,False,
98741T104,2017,2024,False,
988498101,1995,2024,False,
98850P109,2014,2024,False,
98873N305,2017,2024,False,
98873Q100,2000,2024,False,
988740106,2022,2023,False,
98877R104,2021,2024,False,
98880R307,2009,2024,False,
98887Q104,2015,2024,False,
98888T107,2019,2024,False,
989207105,1990,2024,False,
98923K103,2022,2024,False,
989349105,1985,2000,False,
98936T208,2022,2024,False,
98937L105,2022,2024,False,
98943L107,2018,2024,False,
98945L204,2015,2024,False,
98954M200,2009,2024,False,
98955K104,2019,2024,False,
98955N207,2019,2024,False,
98956A105,2019,2024,False,
98956P102,1999,2024,False,
989701107,1985,2024,False,
98973P309,2005,2024,False,
98978V103,2010,2024,False,
98980A105,2014,2024,False,
98980B103,2019,2024,False,
98980F104,2018,2024,False,
98980W107,2022,2024,False,
989817101,2002,2002,False,
98983L108,2020,2024,False,
98985Y108,2015,2024,False,
98987D300,2021,2024,False,
B38564108,2012,2024,False,
B5628B104,1990,1999,False,
B5950S113,2019,2024,False,
B6S7WD106,2020,2024,False,
B9151N105,2022,2024,False,
C00948205,2019,2024,False,
D18190898,1993,2024,False,
F21107101,2012,2024,False,
G00350101,2021,2023,False,
G0085J117,2020,2023,False,
G01125106,2017,2023,False,
G0132V105,2016,2023,False,
G01767105,2013,2024,False,
G0176J109,2011,2024,False,
G02532102,2023,2023,False,
G0260P102,2022,2024,False,
G0367B105,2022,2024,False,
G0369L101,2020,2024,False,
G0378L100,1989,2024,False,
G0403H108,1985,2024,False,
G0411D123,2021,2024,False,
G0450A105,1995,2024,False,
G0457F107,2009,2024,False,
G0535E106,1996,2024,False,
G0585R106,2002,2024,False,
G0692U109,2002,2024,False,
G0704V202,2004,2022,False,
G0750C108,2012,2024,False,
G0772R208,2014,2024,False,
G08908124,2018,2024,False,
G0896C103,2021,2024,False,
G10830100,2014,2024,False,
G1110E107,2020,2024,False,
G1117K114,2015,2016,False,
G11448100,2021,2024,False,
G1144A105,2015,2024,False,
G1149B108,2021,2024,False,
G1152A104,2022,2024,False,
G1329V114,2017,2024,False,
G13311108,2020,2023,False,
G1466R173,2017,2024,False,
G1611B107,2017,2023,False,
G16234109,2014,2024,False,
G16252101,2007,2024,False,
G16258108,2001,2024,False,
G17434104,2020,2024,False,
G1757E113,1992,2024,False,
G17766109,2016,2023,False,
G17977110,2018,2024,False,
G1933S101,1995,2024,False,
G1991X109,2020,2024,False,
G2030P107,2021,2023,False,
G20707108,2022,2024,False,
G2104U107,2020,2024,False,
G21082105,1993,2024,False,
G2110U117,1995,2023,False,
G21307106,2020,2024,False,
G2161Y133,2017,2023,False,
G21810109,2017,2024,False,
G23773107,1995,2024,False,
G2415A113,2022,2024,False,
G2519Y108,1993,2024,False,
G25508105,1986,2024,False,
G25839104,1985,2024,False,
G2677P105,2021,2024,False,
G2717B108,2015,2024,False,
G27358103,2015,2024,False,
G27907107,2019,2024,False,
G2891G204,2021,2024,False,
G29018101,2019,2024,False,
G29183103,1985,2024,False,
G29201103,2021,2024,False,
G29687103,1995,2024,False,
G2R09D102,2022,2023,False,
G30401106,1999,2023,False,
G3075P101,2004,2024,False,
G3109F103,2020,2024,False,
G31249108,2015,2024,False,
G3142E105,2021,2023,False,
G3198U102,2011,2024,False,
G32030127,1995,2024,False,
G3223R108,1994,2024,False,
G3265R107,1996,2024,False,
G3302D103,2019,2024,False,
G33147110,2018,2023,False,
G3337S109,2022,2023,False,
G33856108,2014,2024,False,
G3398L118,2021,2024,False,
G3413G102,2021,2023,False,
G3529X106,1999,2002,False,
G35947202,2016,2024,False,
G3643J108,2021,2024,False,
G3662E105,2022,2024,False,
G36738105,1993,2024,False,
G3682L105,1986,2001,False,
G3728V109,2018,2024,False,
G3730V105,2013,2024,False,
G38327105,2011,2024,False,
G3855L106,2019,2024,False,
G38644103,2019,2024,False,
G39108108,2015,2024,False,
G3921A175,1997,2010,False,
G3922B107,2005,2024,False,
G3930E101,1985,2006,False,
G3930H104,1994,2002,False,
G3932F106,2018,2023,False,
G3934V109,2019,2024,False,
G39387108,2018,2024,False,
G39637205,1997,2024,False,
G39973204,2019,2024,False,
G3R239101,2019,2024,False,
G3R25D118,2020,2023,False,
G3R33A205,2020,2023,False,
G4000K175,2020,2023,False,
G4036C106,2022,2024,False,
G4095J109,2005,2024,False,
G4095T107,2021,2024,False,
G4124C109,2019,2024,False,
G4236L138,2020,2024,False,
G42706104,2022,2024,False,
G4412G101,1986,2024,False,
G4465R111,2021,2023,False,
G4474Y214,2015,2024,False,
G45139105,2020,2024,False,
G45806109,2022,2024,False,
G4594M108,2020,2023,False,
G46440114,2022,2024,False,
G4645R114,2022,2023,False,
G4660A103,2021,2024,False,
G4701H109,2016,2024,False,
G4705A100,2005,2024,False,
G4740B105,2015,2024,False,
G4760X102,2017,2023,False,
G4766E116,2021,2024,False,
G47724300,2019,2024,False,
G4804S101,2020,2024,False,
G4808M100,2022,2024,False,
G4809J106,2020,2024,False,
G4863A108,2015,2024,False,
G48833118,1985,2024,False,
G491BT108,1994,2024,False,
G5005R107,2003,2024,False,
G5084H103,2021,2023,False,
G50871105,2005,2024,False,
G50875205,2020,2023,False,
G51405101,2020,2024,False,
G51413139,2015,2024,False,
G5194C119,2018,2023,False,
G5214E103,2007,2024,False,
G5223X159,2019,2024,False,
G52694109,2016,2024,False,
G5380J100,2021,2024,False,
G5479G116,2020,2024,False,
G54950103,1991,2024,False,
G5509L101,2015,2024,False,
G5568L109,2021,2024,False,
G56981114,2016,2023,False,
G5698W116,2010,2024,False,
G57019104,2022,2023,False,
G57037106,2021,2024,False,
G5753U112,2007,2024,False,
G5760D111,2003,2010,False,
G57Y3D109,2022,2023,False,
G5865E121,2020,2024,False,
G59290109,2016,2024,False,
G59467202,2012,2023,False,
G59665102,2016,2024,False,
G5966G108,2019,2024,False,
G5S37H101,2021,2024,False,
G6005C108,1997,2024,False,
G60409110,2022,2024,False,
G6055H155,2020,2023,False,
G6065C113,2022,2024,False,
G6077Y301,2021,2023,False,
G6096M122,2017,2024,False,
G61188127,2002,2024,False,
G6180C113,2018,2023,False,
G6181K122,2016,2024,False,
G6333L200,2016,2024,False,
G63365103,2021,2024,False,
G6359F137,1998,2024,False,
G6362F108,2020,2023,False,
G6363T115,2014,2023,False,
G6375R107,2017,2024,False,
G6391Y128,2020,2024,False,
G65163100,2020,2024,False,
G6529J209,2019,2024,False,
G65431127,1985,2024,False,
G6564A105,2013,2024,False,
G65773106,1996,2024,False,
G6593L122,2014,2024,False,
G66721104,2010,2024,False,
G6674U108,2013,2024,False,
G6683N103,2019,2024,False,
G6693P106,2021,2023,False,
G6700G107,2016,2024,False,
G6781A102,2022,2024,False,
G6781F101,2022,2023,False,
G67828205,2003,2005,False,
G6796W115,2018,2023,False,
G6856M106,2013,2024,False,
G68707101,2015,2024,False,
G6891L105,2013,2024,False,
G69451105,2018,2023,False,
G6964L206,2019,2024,False,
G6S01W108,2010,2016,False,
G6S34K113,2021,2024,False,
G6S38M115,2020,2023,False,
G6S85D109,2021,2024,False,
G7006A109,2020,2024,False,
G7122D102,2021,2024,False,
G71399102,2022,2024,False,
G7144S103,2022,2023,False,
G72007134,2016,2024,False,
G7200G100,2022,2023,False,
G72245122,2021,2023,False,
G72800108,2010,2024,False,
G7377S101,2022,2023,False,
G7396L103,2022,2024,False,
G7496G103,1994,2024,False,
G75271307,2015,2023,False,
G7702U102,1994,1999,False,
G7709Q104,2015,2024,False,
G7733R102,2021,2023,False,
G7738W106,2003,2024,False,
G7776G104,2022,2023,False,
G7785M118,2022,2024,False,
G7852T202,2020,2024,False,
G7864D112,2020,2023,False,
G79483106,2020,2024,False,
G7997W102,2008,2024,False,
G7S00T104,1985,2024,False,
G7S53R104,2020,2024,False,
G7T16G103,1991,2024,False,
G80550109,1995,2001,False,
G8060N102,2008,2024,False,
G8062B114,2019,2023,False,
G8068L108,2020,2024,False,
G8117B101,2020,2024,False,
G8192H106,2011,2024,False,
G8267K158,2021,2023,False,
G8267P108,2022,2024,False,
G8292E102,2022,2023,False,
G83761109,2022,2023,False,
G85158106,2016,2024,False,
G85727108,2022,2024,False,
G8588X103,2020,2024,False,
G86302125,2020,2024,False,
G8656L130,2022,2023,False,
G8657Q104,2003,2010,False,
G8675V127,2006,2024,False,
G8675X156,2012,2023,False,
G87084110,2015,2024,False,
G87110105,1999,2024,False,
G87264100,2013,2024,False,
G8726T105,1999,2024,False,
G8726X106,2005,2024,False,
G8807B106,2012,2024,False,
G88912103,2016,2023,False,
G8945S102,2021,2023,False,
G89479102,2000,2024,False,
G8994E103,1985,2024,False,
G9001E128,2015,2024,False,
G9032C109,1986,2002,False,
G9059U107,2012,2024,False,
G9094C104,2008,2024,False,
G9108L173,2000,2024,False,
G9124M106,2021,2023,False,
G92Y4F100,2022,2024,False,
G9310A122,1999,2024,False,
G93A5A101,2019,2024,False,
G9440A109,2018,2024,False,
G9449A134,2020,2023,False,
G9451V109,2018,2024,False,
G9456A100,2000,2024,False,
G9460G101,1985,2024,False,
G9470A102,2019,2024,False,
G9471C206,2020,2024,False,
G9491K105,2022,2024,False,
G9503X103,2020,2024,False,
G9517U202,2021,2024,False,
G9520U116,2020,2023,False,
G9545M115,2022,2023,False,
G9618E107,1985,2024,False,
G96629103,1999,2024,False,
G97822103,2016,2024,False,
G98239109,2017,2024,False,
G9888Q103,2021,2024,False,
G9889V101,2020,2023,False,
G9897X115,2017,2024,False,
G989MS101,2022,2023,False,
G98Y9E102,2022,2024,False,
G9T22C100,2020,2023,False,
G9TY5A101,2022,2024,False,
H00263105,2014,2024,False,
H0036K147,2018,2024,False,
H01301128,2016,2024,False,
H11356104,1999,2024,False,
H1467J104,1999,2024,False,
H17182108,2014,2024,False,
H2906T109,1999,2024,False,
H42097107,2000,2024,False,
H5012F103,2016,2024,False,
H57830137,2017,2023,False,
H5870P102,2023,2024,False,
H5919C104,2019,2024,False,
H8088L103,2019,2024,False,
H82027105,2019,2024,False,
H8817H100,1992,2024,False,
L00849106,2008,2024,False,
L0175J104,2007,2024,False,
L01800108,2020,2024,False,
L02235106,2019,2024,False,
L0415A103,2022,2023,False,
L18268109,2020,2022,False,
L1995B107,2015,2024,False,
L44385109,2012,2024,False,
L5140P101,2011,2020,False,
L6388F110,1992,2024,False,
L67359106,2015,2024,False,
L7257P205,2009,2019,False,
L72967109,2012,2024,False,
L8681T102,2016,2024,False,
M0740A108,2020,2024,False,
M0854Q105,2004,2024,False,
M15342104,1997,2024,False,
M1R79L104,2020,2024,False,
M1R95N100,2019,2024,False,
M20115180,1994,2024,False,
M20598104,2010,2024,False,
M20791105,1998,2024,False,
M2197Q107,2019,2024,False,
M22013102,1998,2024,False,
M22465104,1995,2024,False,
M2361E179,2012,2023,False,
M25722105,1998,2024,False,
M2573A106,2023,2024,False,
M2682V108,2012,2024,False,
M2R43K362,2021,2024,False,
M3760D101,1995,2024,False,
M39927120,1994,2023,False,
M40184208,2000,2024,False,
M40527109,2016,2024,False,
M4056D110,2020,2024,False,
M4119S187,2011,2024,False,
M4130Y106,2014,2023,False,
M46528101,2015,2024,False,
M47238148,2012,2024,False,
M4757U106,2022,2024,False,
M4R82T106,2017,2024,False,
M51474118,1992,2024,False,
M5216V106,2018,2024,False,
M52523103,1996,2024,False,
M53071136,2019,2024,False,
M53213100,2012,2024,False,
M53637100,2019,2024,False,
M5425M103,2017,2024,False,
M549GJ111,2020,2023,False,
M5R635108,2019,2024,False,
M61472136,2020,2024,False,
M6158M104,2003,2024,False,
M6191J100,2018,2024,False,
M6240T109,2011,2024,False,
M6372Q113,2013,2024,False,
M68057104,2019,2024,False,
M68830112,2012,2024,False,
M70240102,1998,2024,False,
M70700105,2018,2024,False,
M74240108,2020,2024,False,
M7516K103,1998,2024,False,
M7518J104,2021,2024,False,
M77798144,2018,2024,False,
M78673114,2003,2024,False,
M79549107,2022,2024,False,
M7S13T102,2021,2024,False,
M7S64H106,2019,2024,False,
M7S64L123,2020,2024,False,
M7S750159,2019,2024,False,
M8001Q126,2018,2024,False,
M81865111,1995,2024,False,
M8186D122,2019,2024,False,
M81873107,1998,2024,False,
M8216Q119,2012,2024,False,
M8216R109,2019,2024,False,
M82363124,2020,2024,False,
M82618113,2014,2024,False,
M8287R202,2019,2023,False,
M84116108,1992,2024,False,
M84137104,2018,2024,False,
M85548101,1993,2024,False,
M87095309,2005,2024,False,
M8740S227,1986,2024,False,
M8744T106,2019,2024,False,
M87915274,1993,2024,False,
M8T145100,2021,2023,False,
M8T80P204,2019,2024,False,
M9607U115,2020,2024,False,
M96088105,2015,2024,False,
M97838201,2020,2024,False,
M98068105,2011,2024,False,
M9T951109,2015,2024,False,
N00985106,2005,2024,False,
N01045207,2012,2023,False,
N07059210,1994,2024,False,
N0731H103,2019,2024,False,
N20944109,2012,2024,False,
N2451R105,2018,2024,False,
N30577105,2020,2024,False,
N3144W105,2021,2024,False,
N3167Y103,2013,2024,False,
N3168P101,2022,2024,False,
N44445109,2020,2024,False,
N44821101,2015,2024,False,
N51517105,2020,2024,False,
N53745100,2008,2024,False,
N5436L119,2019,2024,False,
N5749R100,2014,2024,False,
N62509109,2021,2024,False,
N6596X109,2008,2024,False,
N69605108,2018,2024,False,
N70544106,2015,2024,False,
N71542109,2012,2024,False,
N72482206,1995,2024,False,
N82405106,2021,2024,False,
N90064101,2012,2024,False,
N94209108,2021,2023,False,
N97284108,2009,2024,False,
P1666E105,2020,2024,False,
P16994132,1992,2024,False,
P31076105,2003,2024,False,
P5626F128,2018,2024,False,
P73684113,2017,2024,False,
P8696W104,2003,2023,False,
Q4933C117,2022,2023,False,
T9224W109,2020,2024,False,
V7780T103,1992,2024,False,
X3R81D102,2020,2023,False,
Y00408107,2005,2024,False,
Y0207T100,2011,2024,False,
Y10230103,2022,2024,False,
Y1146L208,2019,2023,False,
Y1771G102,2008,2024,False,
Y1968P121,2004,2024,False,
Y1R80M106,2021,2024,False,
Y2065G121,2003,2024,False,
Y2066G104,2002,2024,False,
Y2188B108,2011,2024,False,
Y234DY109,2022,2023,False,
Y23508107,2016,2024,False,
Y23592135,2004,2024,False,
Y2685T131,2004,2024,False,
Y2711Y112,1998,2024,False,
Y27183600,2006,2024,False,
Y27265126,2008,2024,False,
Y2990R101,2022,2024,False,
Y3005A117,2020,2023,False,
Y3130D101,2020,2023,False,
Y3894J187,2019,2024,False,
Y41053102,2014,2024,False,
Y46002153,2012,2023,False,
Y46717107,2012,2024,False,
Y48125101,2011,2024,False,
Y58473128,2018,2023,False,
Y62132108,2011,2024,False,
Y62267409,2005,2024,False,
Y64177101,2020,2024,False,
Y6430L202,2019,2024,False,
Y67305154,2010,2024,False,
Y71726130,2013,2024,False,
Y73760400,2006,2024,False,
Y7388L103,2006,2024,False,
Y7542C130,2007,2024,False,
Y8162K204,2005,2024,False,
Y81669106,2005,2024,False,
Y8897Y230,2002,2024,False,
Y8900D108,2021,2024,False,
Y92335101,2020,2024,False,
Y9390M103,2023,2024,False,
Y95308105,2013,2024,False,
015658107,1985,2024,True,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
018593103,1989,1996,True,[1992]
021513106,2003,2024,True,[2004]
03739T108,2004,2011,True,[2006]
04649U102,1991,2024,True,"[1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009]"
053906103,1985,2024,True,"[1991, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006]"
109194100,1995,2024,True,"[2008, 2009]"
125581801,1999,2020,True,"[2001, 2002]"
12653C108,1997,2024,True,"[1999, 2000, 2001]"
127537207,1985,2024,True,"[1986, 1987, 1988, 1989, 1990, 1991, 1992, 1993, 1994, 1995]"
203668108,1990,2024,True,"[1996, 1997]"
21036U206,1985,2009,True,"[1997, 1998, 1999]"
218352102,1999,2024,True,[2001]
25400W102,1985,2007,True,"[1996, 1997, 1998, 1999]"
29269R105,1993,2024,True,[2010]
37955N106,2000,2024,True,"[2005, 2006]"
400095204,1985,2010,True,"[1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006]"
449172105,2000,2024,True,"[2007, 2008, 2009]"
44980Y305,2000,2008,True,"[2001, 2002, 2003, 2004, 2005]"
45779A846,2011,2024,True,"[2012, 2013]"
54021P403,1985,2009,True,"[1986, 1987, 1988, 1989, 1990, 1991, 1992]"
55345K103,2006,2024,True,[2008]
55933J203,2006,2024,True,[2008]
58549G209,2009,2018,True,"[2011, 2012]"
617446448,1985,2024,True,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008]"
69888T207,1988,2024,True,"[1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]"
709620108,1996,2001,True,"[1997, 1998]"
72200N106,2015,2024,True,[2019]
72200R107,2015,2024,True,[2019]
72200T103,2015,2024,True,[2019]
72200W106,2015,2024,True,[2019]
72200Y102,2015,2024,True,[2019]
723664108,1985,2019,True,"[1987, 1988, 1989, 1990, 1991, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006]"
760112201,1990,2016,True,"[1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011]"
836144303,1996,2007,True,"[2001, 2002, 2003, 2004, 2005, 2006]"
